factory_id,factory_name,industry_type,city,risk_level,composite_score,dominant_pollutant,immediate_actions,short_term_actions,long_term_actions,monitoring_actions,summary,generated_at
osm_4784023232,Mahajan Aata Chakki,works,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mahajan Aata Chakki is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.542806+00:00
osm_1415869614,"APSRTC Bus Depot, Gajuwaka",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot, Gajuwaka is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.354179+00:00
osm_1415869615,"APSRTC Bus Depot , Madhurawada",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot , Madhurawada is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.357699+00:00
osm_1416031110,Visakhapatnam Industrial Site 1416031110,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1416031110 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.360979+00:00
osm_1416031122,Visakhapatnam Industrial Site 1416031122,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1416031122 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.364170+00:00
osm_1417735560,"APSRTC Bus Depot , Maddilapalem",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC Bus Depot , Maddilapalem is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.367265+00:00
osm_1417735561,"APSRTC District Bus Depot , Visakhapatnam",depot,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,"APSRTC District Bus Depot , Visakhapatnam is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.",2026-03-17T16:59:37.370591+00:00
osm_1443738319,Visakhapatnam Industrial Site 1443738319,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1443738319 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.374065+00:00
osm_1443738320,Visakhapatnam Industrial Site 1443738320,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1443738320 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.377641+00:00
osm_1443738322,Visakhapatnam Industrial Site 1443738322,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1443738322 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.381036+00:00
osm_1459361233,Visakhapatnam Industrial Site 1459361233,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1459361233 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.384285+00:00
osm_1463951353,Visakhapatnam Industrial Site 1463951353,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1463951353 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.387638+00:00
osm_1463951354,Visakhapatnam Industrial Site 1463951354,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1463951354 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.391549+00:00
osm_1466225303,TVS Industrial & Logistics Park,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,TVS Industrial & Logistics Park is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.394989+00:00
osm_1474506870,Visakhapatnam Industrial Site 1474506870,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506870 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.398279+00:00
osm_1474506874,Visakhapatnam Industrial Site 1474506874,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506874 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.401436+00:00
osm_1474506875,Visakhapatnam Industrial Site 1474506875,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506875 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.404677+00:00
osm_1474506876,Sri Pavan Aqua Marine,factory,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Sri Pavan Aqua Marine is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.408868+00:00
osm_1474506877,Visakhapatnam Industrial Site 1474506877,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506877 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.412429+00:00
osm_1474506878,Visakhapatnam Industrial Site 1474506878,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506878 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.415807+00:00
osm_1474506880,Golden Aqua Farms & Exporters,factory,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Golden Aqua Farms & Exporters is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.419097+00:00
osm_1474506910,Ananya Aqua Products Pvt. Ltd.,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Ananya Aqua Products Pvt. Ltd. is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.422761+00:00
osm_1474506914,Mahalakshmi Hatcheries,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Mahalakshmi Hatcheries is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.426322+00:00
osm_1474506918,Balaji Hatcheries,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Balaji Hatcheries is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.429659+00:00
osm_1474506920,Visakhapatnam Industrial Site 1474506920,industrial,Visakhapatnam,Low,2.2836,pm25,,Apply general pollution control measures as per CPCB guidelines,Annual compliance review | Document best practices for ISO 14001 certification | Maintain current emission control systems,,Visakhapatnam Industrial Site 1474506920 is classified as Low risk with composite score 2.28. Top action: Apply general pollution control measures as per CPCB guidelines.,2026-03-17T16:59:37.432955+00:00
